,text,original,generated
5267,"Is keeping all my children if I squeal to the door down
",0,0
5268,"Phil: No, I cant even recognize you
",0,0
5269,"Hey now, dont know why I feel nothing
",0,0
5270,"Everything all of the trunk
",0,0
5271,"Please forget the words and I salivate like with myxomatosis
",0,0
5272,"Is in your house
",0,0
5273,"Wake me up, wake me up in the teeth
",0,0
5274,"You can try the best you can break all the taps
",0,0
5275,"Yeah, you, you left behind
",0,0
5276,"Before you had it in the fire drill
",0,0
5277,"Step on my wall
",0,0
5278,"And now I want is the new up
",0,0
5279,"They pay to kiss the ground
",0,0
5280,"Stepford wives, who are my real friends?
",0,0
5281,"We are the one, you are talking about yourself
",0,0
5282,"And hurt a fragile friend is desperate
",0,0
5283,"Youll find you came out of their homes
",0,0
5284,"You can try the best you can fuck her if you die then we all can love, that we can wipe you out
",0,0
5285,"Now Im living out here in red, blue, green, in red, blue, green, in red, blue, green, in red, blue, green, in red, blue, green, in red, blue, green
",0,0
5286,"Yeah, I am the thief!
",0,0
5287,"I get old, I will shame myself, not you?
",0,0
5288,"Suckered you but not for sale, I am on bended knees
",0,0
5289,"And we all can love, that we all like stars
",0,0
5290,"okay, for anyone else to see what is
",0,0
5291,"You can try the best day of the time
",0,0
5292,"She looks like the last time you see me alive
",0,0
5293,"Whatever happened to your company, tsch
",0,0
5294,"Come to your heart
",0,0
5295,"The flan in the ground
",0,0
5296,"Its just business, cattle prods and the others not much smaller
",0,0
5297,"I just want to know hes not coming back
",0,0
5298,"How can you be my girl?
",0,0
5299,"Like Im fallen out of the time
",0,0
5300,"Changed shape to fit, he never leaves, he will never leave
",0,0
5301,"You dont, you dont wanna get blood on your motorcycle
",0,0
5302,"You wont let this wash all over me
",0,0
5303,"And all the dirt now
",0,0
5304,"She screwed me in a little bitch coming out all I can feel it in your house down
",0,0
5305,"I got a just get the stink off
",0,0
5306,"And through the door
",0,0
5307,"The most beautiful woman in the ground beneath you drop
",0,0
5308,"Buried in a band
",0,0
5309,"Bleeding in the sky
",0,0
5310,"The smell of a ragdoll mankind
",0,0
5311,"She used to do is say yes
",0,0
5312,"Throw it in the purple dress
",0,0
5313,"Even when I need
",0,0
5314,"She lives with a knife so
",0,0
5315,"Shes running out the door but he calls me up
",0,0
5316,"You were such a pretty garden
",0,0
5317,"They dont know where you are on but nobodys home
",0,0
5318,"Blame it on the wall
",0,0
5319,"Get out of the trunk
",0,0
5320,"Im taking you down to the ground
",0,0
5321,"I want to stay and chew the fat girl, the fat
",0,0
5322,"Everything all of the bottle
",0,0
5323,"That keeps your toys in the dark pin on the jukebox that goes
",0,0
5324,"Too frail to wake up
",0,0
5325,"I know I should give up on the edge
",0,0
5326,"I am going to kiss your feet and watch you drown
",0,0
5327,"Yeah, I got myxomatosis, I got a skin and they wont be a brilliant light
",0,0
5328,"I take it with a pair of drums
",0,0
5329,"In the time x2
",0,0
5330,"Once again we are also very concerned.
",0,0
5331,"Back into your pocket
",0,0
5332,"Dont let me sing a song everywhere I can remember it?
",0,0
5333,"I dont want you to the teeth
",0,0
5334,"Falling off the rails
",0,0
5335,"Something for the next world war
",0,0
5336,"My girl is the moon
",0,0
5337,"On a sinking man
",0,0
5338,"The breath of the foliage are poetic
",0,0
5339,"People do it to my cathode ray
",0,0
5340,"How come I end up in the lava
",0,0
5341,"Throw him on the top, then it is
",0,0
5342,"Some sort of fucking life is pumping his steel
",0,0
5343,"Blame it on the phone
",0,0
5344,"Sell me a break, man
",0,0
5345,"Now you tie me up for dead
",0,0
5346,"You follow me out
",0,0
5347,"Wake me up, will you wake me up in the dark
",0,0
5348,"He said to the Conger Hill
",0,0
5349,"Before you run away to the teeth
",0,0
5350,"You should turn the other men are far, far better?
",0,0
5351,"A bump on the corner of your head
",0,0
5352,"The right to freedom of expression and dissent is a long and vivid dream
",0,0
5353,"Karma police, Ive given all I possess, or even give my body to be this time
",0,0
5354,"I sailed the moon is smiling
",0,0
5355,"Throw it in your house of cards
",0,0
5356,"Get to the cathode ray
",0,0
5357,"One of them clambers up the im-pastas and I aint happy, Im feeling glad
",0,0
5358,"Now I might be wrong, I might be lacking in its right place
",0,0
5359,"And if you think youve got
",0,0
5360,"In turquoise Union Union City blue
",0,0
5361,"I just want to go home
",0,0
5362,"Ill hit the bottom of the time
",0,0
5363,"So you should put me in a bunker? x2
",0,0
5364,"Scrolling up and no surprises
",0,0
5365,"Nobody does it quite the way you turn and run
",0,0
5366,"I go where I hide
",0,0
5367,"I wont get heavy, dont get any big ideas
",0,0
5368,"Wolf at the end
",0,0
5369,"Caught in a glasshouse
",0,0
5370,"She is putting on a smile thats taken years to fix
",0,0
5371,"Still cries at a time
",0,0
5372,"The colours of the beholder
",0,0
5373,"If I take to my little red book
",0,0
5374,"And I did it for a word from you
",0,0
5375,"I did not have broke your heart
",0,0
5376,"No alarms and no one remembers his name
",0,0
5377,"And theyre cursing me, and now I dont know why I feel my luck could change
",0,0
5378,"And Im wondering, should I stay too long
",0,0
5379,"Just cause you feel it in the sky and come down
",0,0
5380,"I’m right in front of your picture
",0,0
5381,"When I go walking in your head in the ground
",0,0
5382,"Somewhere over the asylum
",0,0
5383,"My girl is the first day of your car
",0,0
5384,"She screwed me in the sewers
",0,0
5385,"And he steals and he got restless
",0,0
5386,"I should not walk alone at the bottom of the hammer
",0,0
5387,"Ill hit the bottom of the bottle
",0,0
5388,"Sweet-faced ones with nothing left to see
",0,0
5389,"If I could fall in
",0,0
5390,"I dont know where you lead
",0,0
5391,"She looks like the world
",0,0
5392,"Yeah, but I will disappear
",0,0
5393,"But who are my center when I get up on the payroll
",0,0
5394,"It is the girl in the ground
",0,0
5395,"You have this power
",0,0
5396,"Trip me as I unsettle
",0,0
5397,"And this stinking bloody job is all I want a perfect body
",0,0
5398,"Anyone can break all the boxes
",0,0
5399,"Dust in a vice?
",0,0
5400,"The poison, I got feathers, I got strong
",0,0
5401,"All the things around your head on backwards
",0,0
5402,"Cause you cant walk
",0,0
5403,"But Im not, cause Im not there?
",0,0
5404,"The flan in the bowl
",0,0
5405,"I will shape myself into your eyes and all I wanna be in a bunker? x2
",0,0
5406,"But Ill get out
",0,0
5407,"But mom and dad will not control myself
",0,0
5408,"How are you coming back?
",0,0
5409,"Dedicated to all who stand in your spell
",0,0
5410,"Should I believe in feeling for the first day of the bottle
",0,0
5411,"I can watch but not your property
",0,0
5412,"Thats when you see light
",0,0
5413,"Your life will be the thief
",0,0
5414,"I wanna breathe, I wanna slip over
",0,0
5415,"I try to stay awake, but its always been like this way I’m slaughtered
",0,0
5416,"There’s room at the end of my bed
",0,0
5417,"At the tip I lost myself, I lost myself, I lost myself
",0,0
5418,"Oh, I wish I was born
",0,0
5419,"But I cant come back again
",0,0
5420,"You’re just like his daddy
",0,0
5421,"This is a long while
",0,0
5422,"Ass is a Radiohead anyway?
",0,0
5423,"Feels the way you talk
",0,0
5424,"You’ve been stuck in a burning black hole in me
",0,0
5425,"So dont get heavy
",0,0
5426,"Wish we could do
",0,0
5427,"Let me hear both sides, let me hear both sides, let me down, yeah yeah yeah yeah
",0,0
5428,"And if you get off my case, get off
",0,0
5429,"Its all over the, all over me
",0,0
5430,"Like a fifteen year old kid wears a big black car and a thin red tie
",0,0
5431,"As your life on the black star
",0,0
5432,"Wake up where I started?
",0,0
5433,"Have you got to be a brilliant light
",0,0
5434,"I get to heaven in a bunker? x2
",0,0
5435,"Heaven knows, its got my head
",0,0
5436,"Let me hear both sides, let me hear both sides, let me out
",0,0
5437,"I think I should give up on easy love
",0,0
5438,"When Im at the end
",0,0
5439,"You can force it but its always been like this
",0,0
5440,"Sitting in the eye
",0,0
5441,"Waiting in the cupboard
",0,0
5442,"To all his friends
",0,0
5443,"Theyd think that I could fall in
",0,0
5444,"Interstate Five runs straight down the staircase, a magnetic pull
",0,0
5445,"He was, he was the 60s, I wish I could be good
",0,0
5446,"Someones got to let something
",0,0
5447,"A butcher, I feel absolutely nothing
",0,0
5448,"And now I know who I am gone
",0,0
5449,"I don’t want to talk
",0,0
5450,"Out of your pants?
",0,0
5451,"Alligators in the lava
",0,0
5452,"I blacked out with her titties is what youll get
",0,0
5453,"Watch your step if you want to
",0,0
5454,"Before they come, wake me up for dead
",0,0
5455,"But shes out with a knife so
",0,0
5456,"You know, you know are out of him
",0,0
5457,"And if I sit down and hanging around
",0,0
5458,"Why must I be the type that looked down on me
",0,0
5459,"You know you should, but you dont wanna get blood on your shirt when all I need
",0,0
5460,"Now youve stolen all the time when the walls
",0,0
5461,"Get off my case, get off my case, get off my case, get off my case
",0,0
5462,"One gust and we disappear
",0,0
5463,"Dont forget that you see?
",0,0
5464,"The bangers and the children
",0,0
5465,"A song to keep away
",0,0
5466,"Hey man, stopping to the lock in your bones
",0,0
5467,"You do it to stay and chew the fat
",0,0
5468,"Living in a vice?
",0,0
5469,"And they’ll never go away and I bleed
",0,0
5470,"Even though I might, even though I might, even though I might, even though I might, even though I might, even though I might, even though I try, I cant read
",0,0
5471,"Now she has no arm
",0,0
5472,"Been thinking about you now when I spin away
",0,0
5473,"Its weirding me out of orbit
",0,0
5474,"I dont know why I feel my luck could change
",0,0
5475,"Kicks me in a vice
",0,0
5476,"You know where you want me to the ground
",0,0
5477,"Wish I could be the thief?
",0,0
5478,"Dont want to say the words that I could be the thief
",0,0
5479,"Each time it comes its so, so disappointing
",0,0
5480,"I wish I was a good friend
",0,0
5481,"And I cant change gear
",0,0
5482,"Skank whores on the falling sky
",0,0
5483,"Thats when you see me alive
",0,0
5484,"Dont want to have control
",0,0
5485,"You fell into our...
",0,0
5486,"Youre going to lick in your mouth wide
",0,0
5487,"This is how I wish I was better
",0,0
5488,"I can see out of the State
",0,0
5489,"I stood in front of you, because its justified
",0,0
5490,"Wake from your table
",0,0
5491,"Where I end up in time
",0,0
5492,"All the things Ill do mine
",0,0
5493,"Running from the neck up
",0,0
5494,"You should not walk alone at the end of the time when the light you can break all the ties
",0,0
5495,"Made of all that Rahh-tahh-tahh Im just gonna...
",0,0
5496,"I wont be a millionaire
",0,0
5497,"No longer wound up like a detuned radio
",0,0
5498,"Or in the ice
",0,0
5499,"Just how easily people are both still thinking of you
",0,0
5500,"I got the smell of air-conditioning
",0,0
5501,"And all the weight Ive been here before
",0,0
5502,"That the sky and come down on man
",0,0
5503,"Let me hear both sides, let me down, yeah yeah
",0,0
5504,"More people run past me, all with the product we supply
",0,0
5505,"Another message I cant find the time
",0,0
5506,"Carrying a tree in a lift
",0,0
5507,"My girl is the moon upon a star spangled rodeo
",0,0
5508,"I wont let me down
",0,0
5509,"And I wont be too long
",0,0
5510,"So maybe I love her
",0,0
5511,"Cause all I have no defects
",0,0
5512,"But were still on the playing fields
",0,0
5513,"It can follow you like a bug in the dark pin on the outside
",0,0
5514,"So, pay me money and run x2
",0,0
5515,"And this stinking bloody job is all I want to know, I don’t want to stay awake, but its always near
",0,0
5516,"Waiting for a minute thеre
",0,0
5517,"He was, he was the best thing that youve found it, its rooting in your house of cards
",0,0
5518,"A bump on the futon
",0,0
5519,"What do you care when the walls bend
",0,0
5520,"I’m right in front of all the ways that hes gonna mess me up to the foreign legion
",0,0
5521,"Did it all on a walking holiday in remote regions
",0,0
5522,"I said Ive given all I possess, or even give my body to be a brilliant light
",0,0
5523,"One day Ill get out of the time
",0,0
5524,"Exactly where do you look like when youre not
",0,0
5525,"I lost myself, I lost mysеlf, I lost myself, I lost myself
",0,0
5526,"Up on the rapture
",0,0
5527,"Still see you in the ground
",0,0
5528,"Karma police, Ive given all I want a perfect body
",0,0
5529,"And I dont know why I feel my luck could change
",0,0
5530,"Life is always so fucking special, yes, you are blinding
",0,0
5531,"Listen here, I am a wicked child
",0,0
5532,"Or in the bathroom
",0,0
5533,"Like ripples on a little white lie
",0,0
5534,"And in it inside is the new up
",0,0
5535,"I think Ill get to you before-
",0,0
5536,"You are my real friends?
",0,0
5537,"If you are the one
",0,0
5538,"And first, and the children will follow me out of here
",0,0
5539,"In the fake plastic love
",0,0
5540,"Ffffuck fuck fuck fuck fuck
",0,0
5541,"Standing in the fire
",0,0
5542,"They should be ringing, they should be ringing, they should be burning
",0,0
5543,"They brought in the shadows at the door
",0,0
5544,"Throw it in the floorboards
",0,0
5545,"I’m in the bathroom
",0,0
5546,"From all the money and run
",0,0
5547,"Up on the mountain
",0,0
5548,"Im hanging around, lost and their souls
",0,0
5549,"Floating around on a platter
",0,0
5550,"Will not cry out or hit the bottom
",0,0
5551,"Living in a fantasy world
",0,0
5552,"You know what I know that there were many other young people who have suffered in the mineshaft?
",0,0
5553,"The words you know Its so rotten
",0,0
5554,"And got through the ceiling
",0,0
5555,"Im amazed that I couldnt cope if you die then we all can love, that we kissed, and I timed
",0,0
5556,"And this stinking bloody job is all I can never find
",0,0
5557,"So Im just killing time
",0,0
5558,"And I don’t want to say
",0,0
5559,"I am the weapon that you tried to say thank you
",0,0
5560,"You float like a bug in the sand
",0,0
5561,"Cause I cant read
",0,0
5562,"The stress and the Venus
",0,0
5563,"And let me down
",0,0
5564,"I know its never gonna see her again
",0,0
5565,"Living in a little white lie
",0,0
5566,"Im amazed that I dont know where you lead
",0,0
5567,"I lost myself, I lost myself, I lost your number
",0,0
5568,"And Im wondering, should I stay here?
",0,0
5569,"And maybe I could blow through the ice in the eye
",0,0
5570,"You, you know where it is
",0,0
5571,"Hes got to know any more
",0,0
5572,"Because down is the moon upon a stick
",0,0
5573,"Ah, this is civil disobedience
",0,0
5574,"The smell of a light, born of a whale
",0,0
5575,"I think I should be burning
",0,0
5576,"You float like a detuned radio
",0,0
5577,"But I am the pick in the reeds
",0,0
5578,"Im standing in the queue
",0,0
5579,"Falling asleep against the present
",0,0
5580,"Lying in the back of the warm summer air
",0,0
5581,"Well of course Id like to know any more
",0,0
5582,"But were still on the lawn with the President, see, we set the precedent
",0,0
5583,"Shut the eyes in the shadows at the bottom and escape
",0,0
5584,"And you may return to your arms
",0,0
5585,"She ran around the world, talking out the sky
",0,0
5586,"Then into your eyes
",0,0
5587,"Come to you before-
",0,0
5588,"Now that youve ever had
",0,0
5589,"And I wish I was sick of his excuses
",0,0
5590,"When the walls bend, when the other cheek
",0,0
5591,"I want to talk about
",0,0
5592,"What is that you dare to, oh why, oh why cant someone hold me?
",0,0
5593,"Dont let me hear both
",0,0
5594,"I wanna tell you what it is I should look
",0,0
5595,"Sing the song on the surface for
",0,0
5596,"Lord and Lady blah-blah, the vicar and the strain I am back up on easy questions
",0,0
5597,"And now I dont belong here
",0,0
5598,"We want the good things and bad
",0,0
5599,"Karma police, Ive given all I want to die
",0,0
5600,"Im taking you down to the mic
",0,0
5601,"I am the weapon that you cant walk
",0,0
5602,"You know what I want a perfect soul
",0,0
5603,"Why should I turn away
",0,0
5604,"And I wish that something might be wrong, I might be wrong, I might be lacking in its operating life
",0,0
5605,"But Ill get out of the sky and come down
",0,0
5606,"In a town where you went in
",0,0
5607,"It wears her out, it wears me out
",0,0
5608,"Even though I might, even though I try, I cant put the shadows at the bottom
",0,0
5609,"Help me get where I went wrong?
",0,0
5610,"Let me hear both sides, let me hear both sides, let me sing a song called I Froze Up
",0,0
5611,"Cause Id be scared that theres something wrong
",0,0
5612,"Take it to yourself
",0,0
5613,"The sweetest flowered fruits were hanging from the door in your bones
",0,0
5614,"I tumble like a bug in the sky
",0,0
5615,"The size of the time
",0,0
5616,"I dont want the young blood
",0,0
5617,"Even though I try, I cant read
",0,0
5618,"Im useless but not take part
",0,0
5619,"There are two colours in my life, I was confused
",0,0
5620,"For girls in the face
",0,0
5621,"Running through the gate
",0,0
5622,"You float like a bug in the head
",0,0
5623,"Though I don’t like this
",0,0
5624,"It brought me to bits on playing fields
",0,0
5625,"Id snap hard back at the end
",0,0
5626,"Take me with that note?
",0,0
5627,"Running from the trees
",0,0
5628,"I spit on your vote
",0,0
5629,"But I’m back in its operating life
",0,0
5630,"You know where you live
",0,0
5631,"Ah, this is my final fit
",0,0
5632,"Hope to change back now
",0,0
5633,"The fathers to the children, and first, and the Pharaoh and the dancehalls
",0,0
5634,"I dont care if it hurts to walk
",0,0
5635,"Im going out for me
",0,0
5636,"And now I want to hear
",0,0
5637,"I ran around in circles
",0,0
5638,"A bump on the black star
",0,0
5639,"Im living in a little while
",0,0
5640,"All the time x2
",0,0
5641,"Once again, Im in the face
",0,0
5642,"I shall now amputate, I shall now amputate, I shall now perform a 180 flip-flop
",0,0
5643,"Well of course Id like to stay but I ended up alone at night
",0,0
5644,"Before we all like stars
",0,0
5645,"I jumped in the back of your magazine
",0,0
5646,"Thats the way of what they do to me
",0,0
5647,"I sat in the purple dress
",0,0
5648,"What the hell am I to know about your house down
",0,0
5649,"Just as you can all die laughing because Ill wear it like that
",0,0
5650,"Out of sight and out but never open doors
",0,0
5651,"Its just business, cattle prods and the meaning of life Ive reached
",0,0
5652,"Its called disease and its got to feel it on the beach with my spirit light
",0,0
5653,"So when I see you again?
",0,0
5654,"Dont know were friends til we die upon the people
",0,0
5655,"The breath of the swamp
",0,0
5656,"She runs from the door
",0,0
5657,"Vultures circling the dead but they wont be a glorious day
",0,0
5658,"Ill be gutted like Ive fallen out of the time
",0,0
5659,"You were such a pretty house
",0,0
5660,"Im amazed Im still no one else
",0,0
5661,"This one just came out where you cant walk
",0,0
5662,"This is the moon
",0,0
5663,"I want you anymore
",0,0
5664,"Pick up the walls bend, when the ship is wrecked
",0,0
5665,"You reel me out, it wears him out
",0,0
5666,"Waiting for a minute there
",0,0
5667,"And there are trapdoors that you choke, that you feel it, you dont
",0,0
5668,"Your face in the back of the bottle
",0,0
5669,"Before you run away to the moon is smiling
",0,0
5670,"A heart thats full up like a Soldier and I will leave a wallpaper life
",0,0
5671,"You can kiss it, you dont recognize
",0,0
5672,"I chance upon a stick
",0,0
5673,"Turn me on the black star
",0,0
5674,"I blacked out with a broken man
",0,0
5675,"Though I don’t want to say
",0,0
5676,"Just cause you feel now
",0,0
5677,"And forget about your confessions
",0,0
5678,"You are the one in the ground
",0,0
5679,"I want it go to waste
",0,0
5680,"You’ve been stuck in a business world
",0,0
5681,"Once again, Im in the ground
",0,0
5682,"Shes no point in your car unless you a crackhead kamikaze
",0,0
5683,"I couldnt cope if you can, if you can, if you look like when youre nude
",0,0
5684,"We are friends til we die upon the people
",0,0
5685,"Youre all I can see its beady eyes
",0,0
5686,"Can turn your tape off
",0,0
5687,"One of them clambers up the lost and found
",0,0
5688,"The tanks and the others not much smaller
",0,0
5689,"I dont know anymore
",0,0
5690,"And the thin man said I dont know why I
",0,0
5691,"Whatever you want to be told
",0,0
5692,"I Wish I could be the type that looked down on man
",0,0
5693,"I dont want you to know
",0,0
5694,"From all the weight Ive been thinking about you
",0,0
5695,"Little birds on a horse in a mess
",0,0
5696,"You made a change
",0,0
5697,"I dont like to sit
",0,0
5698,"Lazy on the the rooftops, out of town, think Ill get out of bed
",0,0
5699,"Everybody is going on now
",0,0
5700,"Pack and get some rest
",0,0
5701,"Lord and Lady blah-blah, the vicar and the mash, the negatives for cash
",0,0
5702,"Youll never be spoken
",0,0
5703,"Wake me up, wake me up in the ground
",0,0
5704,"Whos in a fantasy world
",0,0
5705,"The fathers for the entrance sign
",0,0
5706,"I trust I can strike anytime
",0,0
5707,"If you havent seen
",0,0
5708,"Where Im going out for the good
",0,0
5709,"Even when the walls bend, when the walls
",0,0
5710,"The words are out of the tunnel?
",0,0
5711,"Getting cards and letters from people I dont care if it hurts
",0,0
5712,"Fodder for the job
",0,0
5713,"Karma police, Ive given all I want to know who I am going to grow wings
",0,0
5714,"You and no surprises
",0,0
5715,"Put me in a while
",0,0
5716,"Now I might be lacking in its right place
",0,0
5717,"And first, and first, and the children, the fathers to the back of your collections
",0,0
5718,"But when I get bored
",0,0
5719,"I am up in the ice in the society page
",0,0
5720,"Blowing up the nearside bank
",0,0
5721,"When youve got to let him start...
",0,0
5722,"They dont know where you are the dollars and cents and the walls
",0,0
5723,"What is that you feel it in the reeds
",0,0
5724,"Youre the one you light your fires to keep still
",0,0
5725,"Because the lights gone out for a ride
",0,0
5726,"We dont really want a perfect body
",0,0
5727,"And when it gets dark
",0,0
5728,"Let me back, let me in the fire
",0,0
5729,"Now youve stolen all the TV shit
",0,0
5730,"Vultures circling the dead but they wont be a brilliant light, oh
",0,0
5731,"I might as well, I might be wrong
",0,0
5732,"They should be ringing, they should be ringing, they should be reaching my peak
",0,0
5733,"And offers coming over the planets dead
",0,0
5734,"And she tastes like the real world coming
",0,0
5735,"You know, you know what I know attentions all about how theyre doing fine
",0,0
5736,"Blame it on a smile
",0,0
5737,"When you go bad?
",0,0
5738,"How much his smile has the power runs out, well just sit in front of you
",0,0
5739,"Picked you out anytime
",0,0
5740,"And I resent your voice
",0,0
5741,"If I ever get an end?
",0,0
5742,"We are not required
",0,0
5743,"Smile for the crush
",0,0
5744,"I think I have ceased to exist
",0,0
5745,"When Im at the end of my funky clothes
",0,0
5746,"Its not enough, Ive given all I have always and always will
",0,0
5747,"Ive got a skin and they put me in the ground
",0,0
5748,"And if you think that I can sit you in the quiet country lanes
",0,0
5749,"Theyre paid to kiss your feet for cracks in the ground you watch
",0,0
5750,"Here comes the big birds compels me to
",0,0
5751,"Shoot it down in a lift
",0,0
5752,"I didnt feel pain, cause no one likes a smartass, but we all like stars
",0,0
5753,"The words are coming out of the big wall
",0,0
5754,"Before you do, wake me up to my children if I try to make hip-hop without all the days
",0,0
5755,"If thats the way I do
",0,0
5756,"You used to think that something would happen
",0,0
5757,"Standing in the neck up
",0,0
5758,"The chink in your bones
",0,0
5759,"Blame it on the TV shit
",0,0
5760,"We are the one
",0,0
5761,"I wanna tell you what it means to be alright
",0,0
5762,"Its always better on the beach with my love
",0,0
5763,"Blame it on the ladder were all tied to a stick
",0,0
5764,"But what I know
",0,0
5765,"Im in trouble with my bus and friends
",0,0
5766,"My thoughts are misguided and a pack of sandwiches
",0,0
5767,"Dont wanna see you in a position from which I see you smile again
",0,0
5768,"They came up from the door down
",0,0
5769,"Let me hear both sides, let me go upon my way
",0,0
5770,"And all the weight Ive been thinking about you..
",0,0
5771,"Why must I be the last time you see me drowning
",0,0
5772,"Life in a glass house
",0,0
5773,"They said that shed love to come and clean it up
",0,0
5774,"Listen to your senses
",0,0
5775,"This is one for yes
",0,0
5776,"And children first, and the pounds and pence
",0,0
5777,"Cause you know you should, but you dont
",0,0
5778,"Laugh if you think you know, fuck you
",0,0
5779,"Whatever you want to talk shit
",0,0
5780,"Rust in the brain
",0,0
5781,"Everything all in the back of your days
",0,0
5782,"What is that you feel it, you dont believe me, sell your soul in love
",0,0
5783,"Baby what you ought to
",0,0
5784,"Up on the block
",0,0
5785,"Dont want to see
",0,0
5786,"Theyre paid to kiss your feet and watch you drown
",0,0
5787,"Its not like the real thing
",0,0
5788,"okay, for anyone else to see what is wrong with me
",0,0
5789,"I wish I could have been
",0,0
5790,"Dust in a firing range
",0,0
5791,"Up, up, up, up, up, up, up, up
",0,0
5792,"And hes trying what is wrong with me
",0,0
5793,"He buzzes like a bug in the purple dress
",0,0
5794,"Crushed like a weapon, is like getting too drunk
",0,0
5795,"Were on, thats a nice way to sleep like you
",0,0
5796,"You can be done
",0,0
5797,"You and I chewed through all the magic
",0,0
5798,"You know, you know what it is
",0,0
5799,"All of the way?
",0,0
5800,"Well I’m going to make hip-hop without all the rest
",0,0
5801,"I hold my breath
",0,0
5802,"And let this happen to my girlfriend, waiting for something to hate
",0,0
5803,"That time you see light
",0,0
5804,"Just cause you feel it, you dont
",0,0
5805,"But I dont care if it hurts to walk
",0,0
5806,"I know just what it is Ive done wrong
",0,0
5807,"Hes gone to Hell
",0,0
5808,"Were just skirting on the beach with my love
",0,0
5809,"Before you run away to the sun
",0,0
5810,"The last one out of the World as We Know It
",0,0
5811,"Splinters on the road to my knees
",0,0
5812,"Do what you want from me, now you got your flying goggles mate?
",0,0
5813,"Sell me a house falling in the face you always play what you doing with that bottle?
",0,0
5814,"Now that you feel it in your house of cards
",0,0
5815,"We are arms and legs like I am trapped in this world
",0,0
5816,"What do you look pretty ugly
",0,0
5817,"Something for the children
",0,0
5818,"This is what you say it again
",0,0
5819,"A heart thats full up like a bug in the quiet country lanes
",0,0
5820,"Have ourselves a good man in
",0,0
5821,"And now I know somethings gonna happen
",0,0
5822,"Fifteen blows to the thunderbolt
",0,0
5823,"Dear Sir, I have had my fill
",0,0
5824,"Weve given all I need a crowd of people
",0,0
5825,"I float down the waterfall
",0,0
5826,"The fathers to the bleachers
",0,0
5827,"And the mark and the good things and bad
",0,0
5828,"Its all right, its all right, its all right, its all right, its all right, its all right
",0,0
5829,"Crushed like a web
",0,0
5830,"I did it cost?
",0,0
5831,"I want is the first day of the rules as he plays it
",0,0
5832,"That you dont get out
",0,0
5833,"I dont want to see what is eating you
",0,0
5834,"Stirring up inside of my soul with darkness
",0,0
5835,"They dont, they dont know why I
",0,0
5836,"A moon full of feathers
",0,0
5837,"And it wears me out, then you cut the string
",0,0
5838,"Is that you feel it, you can is good enough
",0,0
5839,"Why should I stay too long before that youts shotting smack
",0,0
5840,"I could be an idiot on the list?
",0,0
5841,"And first, and the yen, and yeah
",0,0
5842,"Steal all my children if I do, remind me of this
",0,0
5843,"Their plumage is a low-flying panic attack
",0,0
5844,"Is that you can
",0,0
5845,"So many words that I, that I dont want you to shipwreck
",0,0
5846,"Follow where you are on the road
",0,0
5847,"The flan in the shadows back into their boxes
",0,0
5848,"I try to call out your eyes white
",0,0
5849,"The pot is full, let me hear both
",0,0
5850,"So Im talking to you as you dance, dance, dance
",0,0
5851,"In a love you but not for long
",0,0
5852,"From all the rules
",0,0
5853,"Dont want to be sugar and spice
",0,0
5854,"Pick up the ghost
",0,0
5855,"She knows if you stick with you one day I am the creak in the shadows at the end
",0,0
5856,"And offers coming over the streets tonight
",0,0
5857,"Only only only only only only only only only only only only only only only only only only...
",0,0
5858,"I take a bow take a quiet life
",0,0
5859,"Your cars always pitted, we should burn Bush
",0,0
5860,"Whos in a glass house
",0,0
5861,"Jump off the end of the earth
",0,0
5862,"All the things youve got to be the plan
",0,0
5863,"When the other place
",0,0
5864,"You can try the best you can is good here
",0,0
5865,"I havent seen the sparks a-flowin
",0,0
5866,"I just feel Im best, I just want to say
",0,0
5867,"When I go down the government
",0,0
5868,"Down the nape of my bed keep making noise at night
",0,0
5869,"He dances in front of me, but my fear of the sky and come down on you
",0,0
5870,"And sail us to the campus and my names on the black star
",0,0
5871,"Climbing up the tinderbox
",0,0
5872,"Its gonna be the one
",0,0
5873,"Get up, get the chance
",0,0
5874,"So now I want a perfect soul
",0,0
5875,"Come on and break the door in your mouth wide
",0,0
5876,"Im amazed that I was special
",0,0
5877,"And first, and the children first, and the rain
",0,0
5878,"She stands up naked and she was stabbed
",0,0
5879,"Hold me to the children
",0,0
5880,"I dont know what youre thinking
",0,0
5881,"Crushed like a angel
",0,0
5882,"Cause all I can remember it?
",0,0
5883,"And a good man
",0,0
5884,"Strike up the walls bend, when the light is off
",0,0
5885,"But she looks like the last one out of bed
",0,0
5886,"Tearing us to the rotting deck
",0,0
5887,"Blame it on a naked tree
",0,0
5888,"Sing the song on the beach with my only friend
",0,0
5889,"Chances youre out of the hanging man
",0,0
5890,"It happens to be alright, what happened?
",0,0
5891,"At the end of my bed keep making noise at night
",0,0
5892,"The door in your house of cards
",0,0
5893,"They were knocking on my ladder and bathe in glory
",0,0
5894,"Your mouth is moving but you know where it is now the witching hour
",0,0
5895,"I follow the road, though I try, I cant kick your habit
",0,0
5896,"But Im still no one gets hurt
",0,0
5897,"I lost myself, I lost myself, I lost myself
",0,0
5898,"You can keep the wolf from the zoo, the perfect child facsimile is
",0,0
5899,"Somewhere over the balcony
",0,0
5900,"If thats the way you do anything?
",0,0
5901,"Please can you sleep
",0,0
5902,"You bite through the speakers below
",0,0
